ANIO,MES,FECHA_REGISTRO,DEPARTAMENTO,MUNICIPIO,VEREDA_CORREGIMIENTO,PREDIO_BARRIO,AREA_PROTEGIDA_NACIONAL,LATITUD,LONGITUD,ELEVACION_MSNM,AREA_COPA_HA,AREA_SUPERFICIAL_HA,AREA_SUBTERRANEO_HA,AREA_MIXTO_HA,AREA_OTRO_TIPO_HA,CAUSA_QUEMA_FUERA_CONTROL,CAUSA_DESCUIDO_NEGLIGENCIA,CAUSA_INTENCIONAL,CAUSA_ACCIDENTAL,CAUSA_REACTIVACION_FOCOS,CAUSA_OTRA,COB_BOSQUE_NATURAL_DENSO,COB_BOSQUE_INTERVENIDO,COB_BOSQUE_PLANTADO,COB_BOSQUE_SECO,COB_CULTIVOS,COB_PARAMOS,COB_SABANAS_PASTIZALES,COB_PASTOS_MANEJADOS,COB_RASTROJO,COB_VEGETACION_SECA,COB_COBERTURA_SIN_DETERMINAR,AREA_TOTAL_HA,ENTIDAD_REPORTA,FUENTE_HOJA,DEPARTAMENTO_NORM,MES_NORM,MUNICIPIO_NORM,LATITUD_DEC,LONGITUD_DEC,COORDENADAS_VALIDAS,ELEVACION_MSNM_NUM,AREA_COPA_HA_NUM,AREA_COPA_HA_TEXTO_RESIDUAL,AREA_SUPERFICIAL_HA_NUM,AREA_SUPERFICIAL_HA_TEXTO_RESIDUAL,AREA_SUBTERRANEO_HA_NUM,AREA_SUBTERRANEO_HA_TEXTO_RESIDUAL,AREA_MIXTO_HA_NUM,AREA_MIXTO_HA_TEXTO_RESIDUAL,AREA_OTRO_TIPO_HA_NUM,AREA_OTRO_TIPO_HA_TEXTO_RESIDUAL,COB_BOSQUE_NATURAL_DENSO_NUM,COB_BOSQUE_NATURAL_DENSO_TEXTO_RESIDUAL,COB_BOSQUE_INTERVENIDO_NUM,COB_BOSQUE_INTERVENIDO_TEXTO_RESIDUAL,COB_BOSQUE_PLANTADO_NUM,COB_BOSQUE_PLANTADO_TEXTO_RESIDUAL,COB_BOSQUE_SECO_NUM,COB_BOSQUE_SECO_TEXTO_RESIDUAL,COB_CULTIVOS_NUM,COB_CULTIVOS_TEXTO_RESIDUAL,COB_PARAMOS_NUM,COB_PARAMOS_TEXTO_RESIDUAL,COB_SABANAS_PASTIZALES_NUM,COB_SABANAS_PASTIZALES_TEXTO_RESIDUAL,COB_PASTOS_MANEJADOS_NUM,COB_PASTOS_MANEJADOS_TEXTO_RESIDUAL,COB_RASTROJO_NUM,COB_RASTROJO_TEXTO_RESIDUAL,COB_VEGETACION_SECA_NUM,COB_VEGETACION_SECA_TEXTO_RESIDUAL,COB_COBERTURA_SIN_DETERMINAR_NUM,COB_COBERTURA_SIN_DETERMINAR_TEXTO_RESIDUAL,AREA_TOTAL_HA_NUM,AREA_TOTAL_HA_TEXTO_RESIDUAL,REGISTRO_INCOMPLETO,ANIO_FECHA_INCONSISTENTE,AREA_TOTAL_ATIPICO
2023,Marzo,2023-03-01,MAGDALENA,ZONA BANANERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Magdalena,Marzo,ZONA BANANERA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Marzo,2023-03-01,MAGDALENA,ZONA BANANERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,BD_ICV_2023,Magdalena,Marzo,ZONA BANANERA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,False,False,False
2023,Marzo,2023-03-07,MAGDALENA,ZONA BANANERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,BD_ICV_2023,Magdalena,Marzo,ZONA BANANERA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,10.0,False,False,False,False
2023,Enero,2023-01-28,META,CABUYARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Enero,CABUYARO,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-14,META,EL CALVARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,BD_ICV_2023,Meta,Febrero,EL CALVARIO,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,5.0,False,False,False,False
2023,Enero,2023-01-01,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Enero,2023-01-03,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Enero,2023-01-04,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,False,False,False
2023,Enero,2023-01-20,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,False,False,False
2023,Enero,2023-01-25,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Enero,2023-01-26,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,7.0,False,False,False,False
2023,Enero,2023-01-28,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Enero,2023-01-29,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,6.0,False,False,False,False
2023,Enero,2023-01-29,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Enero,2023-01-30,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,False,False,False
2023,Enero,2023-01-31,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Enero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Febrero,2023-02-03,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Febrero,2023-02-03,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-04,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Febrero,2023-02-04,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-05,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-07,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Febrero,2023-02-08,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,0.5,False,False,False,False
2023,Febrero,2023-02-09,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-10,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,15.0,False,False,False,False
2023,Febrero,2023-02-12,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,2.0,False,False,False,False
2023,Febrero,2023-02-12,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
2023,Febrero,2023-02-13,META,GRANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,BD_ICV_2023,Meta,Febrero,GRANADA,,,False,,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,1.0,False,False,False,False
